BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201703,21,1608,201703,21,1608,114683,687941,TENNESSEE,47,2017,March,Thunderstorm Wind,C,31,COFFEE,OHX,21-MAR-17 16:08:00,CST-6,21-MAR-17 16:08:00,0,0,0,0,1.00K,0.00K,Social Media,50.00,EG,,,,,,,,,,1,SSE,HICKERSON,1,SSE,HICKERSON,35.384,-86.1221,35.384,-86.1221,"A line of severe thunderstorms called a Mesoscale Convective System (MCS) moved across Middle Tennessee on Tuesday, March 21, 2017, impacting areas mainly south of Interstate 40. This MCS moved into Middle Tennessee around 230 PM CDT, and additional scattered thunderstorms also developed out ahead of the MCS. Numerous reports of large hail and damaging winds were received with these storms before all of the storms exited the area by early evening.||Due to high amounts of instability in the atmosphere and unusually steep lapse rates aloft, very large hail was reported in several areas. Some of the largest hail was reported in Lewisburg, where hail up to 2 inches in diameter covered the ground and caused significant damage to roofs and vehicles. Golf ball size hail was also reported in Waynesboro (Wayne County), with ping pong ball size hail in Hampshire (Maury County) and Summertown (Lawrence County).||Some of the worst wind damage occurred along a segment of the MCS called a bow echo, which is commonly associated with damaging winds. This bow echo moved from Williamson and Rutherford Counties across Cannon, Coffee, Warren, Van Buren, and Grundy Counties during the late afternoon hours. Based on damage reports, photos, and radar data, winds are estimated to have reached over 90 mph in parts of these counties. Damage included a roof blown off a school in Christiana (Rutherford County); numerous trees and power poles snapped, a tractor trailer blown over onto a car, and structural damage to a few homes in Murfreesboro (Rutherford County); structural damage to homes and barns being destroyed near the Iconium community (Cannon County); numerous trees falling on campers and RVs in Fall Creek Falls State Park (Van Buren County); and numerous trees, power lines, and power poles knocked down in Manchester (Coffee County).",A tSpotter Twitter report indicated a tree was blown down across Thacker Road near Tullahoma. Power outages were also reported in the Kings Lane subdivision near Tullahoma.,CSV
201703,27,1447,201703,27,1447,114735,688196,TENNESSEE,47,2017,March,Thunderstorm Wind,C,37,DAVIDSON,OHX,27-MAR-17 14:47:00,CST-6,27-MAR-17 14:47:00,0,0,0,0,0.00K,0.00K,Broadcast Media,52.00,MG,,,,,,,,,,0,WSW,NASHVILLE,0,WSW,NASHVILLE,36.1692,-86.7832,36.1692,-86.7832,"Numerous showers and thunderstorms, many of which were strong to severe and included a few supercells, moved across Middle Tennessee during the afternoon and evening hours on Monday, March 27. Several reports of large hail up to 3 inches in diameter and wind damage to trees and buildings were received across the area, and one EF1 tornado was confirmed to touch down in Perry and Lewis Counties.",A wind gust of 60 mph was measured at WTVF-TV in downtown Nashville.,CSV
201703,27,1450,201703,27,1450,114735,688198,TENNESSEE,47,2017,March,Thunderstorm Wind,C,37,DAVIDSON,OHX,27-MAR-17 14:50:00,CST-6,27-MAR-17 14:50:00,0,0,0,0,2.00K,0.00K,Social Media,50.00,EG,,,,,,,,,,2,NNE,NASHVILLE,2,NNE,NASHVILLE,36.1941,-86.766,36.1941,-86.766,"Numerous showers and thunderstorms, many of which were strong to severe and included a few supercells, moved across Middle Tennessee during the afternoon and evening hours on Monday, March 27. Several reports of large hail up to 3 inches in diameter and wind damage to trees and buildings were received across the area, and one EF1 tornado was confirmed to touch down in Perry and Lewis Counties.",A tSpotter Twitter report indicated a large tree was blown down and clipped a house on Pennock Avenue.,CSV
201703,21,1613,201703,21,1613,114683,687953,TENNESSEE,47,2017,March,Thunderstorm Wind,C,31,COFFEE,OHX,21-MAR-17 16:13:00,CST-6,21-MAR-17 16:13:00,0,0,0,0,3.00K,0.00K,Social Media,52.00,EG,,,,,,,,,,0,N,SUMMITVILLE,0,N,SUMMITVILLE,35.57,-86,35.57,-86,"A line of severe thunderstorms called a Mesoscale Convective System (MCS) moved across Middle Tennessee on Tuesday, March 21, 2017, impacting areas mainly south of Interstate 40. This MCS moved into Middle Tennessee around 230 PM CDT, and additional scattered thunderstorms also developed out ahead of the MCS. Numerous reports of large hail and damaging winds were received with these storms before all of the storms exited the area by early evening.||Due to high amounts of instability in the atmosphere and unusually steep lapse rates aloft, very large hail was reported in several areas. Some of the largest hail was reported in Lewisburg, where hail up to 2 inches in diameter covered the ground and caused significant damage to roofs and vehicles. Golf ball size hail was also reported in Waynesboro (Wayne County), with ping pong ball size hail in Hampshire (Maury County) and Summertown (Lawrence County).||Some of the worst wind damage occurred along a segment of the MCS called a bow echo, which is commonly associated with damaging winds. This bow echo moved from Williamson and Rutherford Counties across Cannon, Coffee, Warren, Van Buren, and Grundy Counties during the late afternoon hours. Based on damage reports, photos, and radar data, winds are estimated to have reached over 90 mph in parts of these counties. Damage included a roof blown off a school in Christiana (Rutherford County); numerous trees and power poles snapped, a tractor trailer blown over onto a car, and structural damage to a few homes in Murfreesboro (Rutherford County); structural damage to homes and barns being destroyed near the Iconium community (Cannon County); numerous trees falling on campers and RVs in Fall Creek Falls State Park (Van Buren County); and numerous trees, power lines, and power poles knocked down in Manchester (Coffee County).",Several trees and power lines were blown down in the Summitville Area.,CSV
201703,30,1852,201703,30,1852,114744,688307,TENNESSEE,47,2017,March,Thunderstorm Wind,C,189,WILSON,OHX,30-MAR-17 18:52:00,CST-6,30-MAR-17 18:52:00,0,0,0,0,1.00K,0.00K,Emergency Manager,50.00,EG,,,,,,,,,,2,WSW,TUCKERS XRDS,2,WSW,TUCKERS XRDS,36.1927,-86.2192,36.1927,-86.2192,A line of strong to severe thunderstorms moved north-northeast from northern Alabama across the central portions of Middle Tennessee during the late afternoon and evening hours on March 30. Several reports of wind damage were received.,Tree down blocking road at 4200 Bluebird Road.,CSV
201703,30,1853,201703,30,1853,114744,688308,TENNESSEE,47,2017,March,Thunderstorm Wind,C,189,WILSON,OHX,30-MAR-17 18:53:00,CST-6,30-MAR-17 18:53:00,0,0,0,0,1.00K,0.00K,Emergency Manager,48.00,EG,,,,,,,,,,2,E,LEBANON,2,E,LEBANON,36.2192,-86.2619,36.2192,-86.2619,A line of strong to severe thunderstorms moved north-northeast from northern Alabama across the central portions of Middle Tennessee during the late afternoon and evening hours on March 30. Several reports of wind damage were received.,Power lines down in road on Rome Pike at Tribble Lane.,CSV
201703,30,1900,201703,30,1900,114744,688312,TENNESSEE,47,2017,March,Thunderstorm Wind,C,189,WILSON,OHX,30-MAR-17 19:00:00,CST-6,30-MAR-17 19:00:00,0,0,0,0,1.00K,0.00K,Emergency Manager,50.00,EG,,,,,,,,,,3,NE,CENTERVILLE,3,NE,CENTERVILLE,36.3123,-86.1815,36.3123,-86.1815,A line of strong to severe thunderstorms moved north-northeast from northern Alabama across the central portions of Middle Tennessee during the late afternoon and evening hours on March 30. Several reports of wind damage were received.,Power lines blown down at 9501 Hartsville Pike.,CSV
201703,27,1447,201703,27,1447,114735,688193,TENNESSEE,47,2017,March,Thunderstorm Wind,C,37,DAVIDSON,OHX,27-MAR-17 14:47:00,CST-6,27-MAR-17 14:47:00,0,0,0,0,5.00K,0.00K,Emergency Manager,50.00,EG,,,,,,,,,,2,WNW,NASHVILLE,2,WNW,NASHVILLE,36.1818,-86.8062,36.1818,-86.8062,"Numerous showers and thunderstorms, many of which were strong to severe and included a few supercells, moved across Middle Tennessee during the afternoon and evening hours on Monday, March 27. Several reports of large hail up to 3 inches in diameter and wind damage to trees and buildings were received across the area, and one EF1 tornado was confirmed to touch down in Perry and Lewis Counties.",A tree fell on a house on Cephas Street.,CSV
201703,21,1548,201703,21,1548,114683,687929,TENNESSEE,47,2017,March,Thunderstorm Wind,C,149,RUTHERFORD,OHX,21-MAR-17 15:48:00,CST-6,21-MAR-17 15:48:00,0,0,0,0,20.00K,0.00K,Social Media,61.00,EG,,,,,,,,,,2,E,OVERALL,2,E,OVERALL,35.8238,-86.4433,35.8238,-86.4433,"A line of severe thunderstorms called a Mesoscale Convective System (MCS) moved across Middle Tennessee on Tuesday, March 21, 2017, impacting areas mainly south of Interstate 40. This MCS moved into Middle Tennessee around 230 PM CDT, and additional scattered thunderstorms also developed out ahead of the MCS. Numerous reports of large hail and damaging winds were received with these storms before all of the storms exited the area by early evening.||Due to high amounts of instability in the atmosphere and unusually steep lapse rates aloft, very large hail was reported in several areas. Some of the largest hail was reported in Lewisburg, where hail up to 2 inches in diameter covered the ground and caused significant damage to roofs and vehicles. Golf ball size hail was also reported in Waynesboro (Wayne County), with ping pong ball size hail in Hampshire (Maury County) and Summertown (Lawrence County).||Some of the worst wind damage occurred along a segment of the MCS called a bow echo, which is commonly associated with damaging winds. This bow echo moved from Williamson and Rutherford Counties across Cannon, Coffee, Warren, Van Buren, and Grundy Counties during the late afternoon hours. Based on damage reports, photos, and radar data, winds are estimated to have reached over 90 mph in parts of these counties. Damage included a roof blown off a school in Christiana (Rutherford County); numerous trees and power poles snapped, a tractor trailer blown over onto a car, and structural damage to a few homes in Murfreesboro (Rutherford County); structural damage to homes and barns being destroyed near the Iconium community (Cannon County); numerous trees falling on campers and RVs in Fall Creek Falls State Park (Van Buren County); and numerous trees, power lines, and power poles knocked down in Manchester (Coffee County).",A tSpotter Twitter report indicated a tree fell on a house on Cason Lane causing major damage to the home.,CSV
201703,21,1444,201703,21,1444,114683,687894,TENNESSEE,47,2017,March,Thunderstorm Wind,C,101,LEWIS,OHX,21-MAR-17 14:44:00,CST-6,21-MAR-17 14:44:00,0,0,0,0,2.00K,0.00K,Emergency Manager,50.00,EG,,,,,,,,,,3,SE,BLONDY,3,SE,BLONDY,35.5425,-87.4803,35.5425,-87.4803,"A line of severe thunderstorms called a Mesoscale Convective System (MCS) moved across Middle Tennessee on Tuesday, March 21, 2017, impacting areas mainly south of Interstate 40. This MCS moved into Middle Tennessee around 230 PM CDT, and additional scattered thunderstorms also developed out ahead of the MCS. Numerous reports of large hail and damaging winds were received with these storms before all of the storms exited the area by early evening.||Due to high amounts of instability in the atmosphere and unusually steep lapse rates aloft, very large hail was reported in several areas. Some of the largest hail was reported in Lewisburg, where hail up to 2 inches in diameter covered the ground and caused significant damage to roofs and vehicles. Golf ball size hail was also reported in Waynesboro (Wayne County), with ping pong ball size hail in Hampshire (Maury County) and Summertown (Lawrence County).||Some of the worst wind damage occurred along a segment of the MCS called a bow echo, which is commonly associated with damaging winds. This bow echo moved from Williamson and Rutherford Counties across Cannon, Coffee, Warren, Van Buren, and Grundy Counties during the late afternoon hours. Based on damage reports, photos, and radar data, winds are estimated to have reached over 90 mph in parts of these counties. Damage included a roof blown off a school in Christiana (Rutherford County); numerous trees and power poles snapped, a tractor trailer blown over onto a car, and structural damage to a few homes in Murfreesboro (Rutherford County); structural damage to homes and barns being destroyed near the Iconium community (Cannon County); numerous trees falling on campers and RVs in Fall Creek Falls State Park (Van Buren County); and numerous trees, power lines, and power poles knocked down in Manchester (Coffee County).",Trees were blown down blocking the roadway at Little Swan Creek Road and Marvin Whitehead Road. Nickel size hail was also reported.,CSV
201703,21,1609,201703,21,1609,114683,687949,TENNESSEE,47,2017,March,Thunderstorm Wind,C,31,COFFEE,OHX,21-MAR-17 16:09:00,CST-6,21-MAR-17 16:09:00,0,0,0,0,15.00K,0.00K,Social Media,61.00,EG,,,,,,,,,,1,NNE,MANCHESTER,1,NNE,MANCHESTER,35.488,-86.0762,35.488,-86.0762,"A line of severe thunderstorms called a Mesoscale Convective System (MCS) moved across Middle Tennessee on Tuesday, March 21, 2017, impacting areas mainly south of Interstate 40. This MCS moved into Middle Tennessee around 230 PM CDT, and additional scattered thunderstorms also developed out ahead of the MCS. Numerous reports of large hail and damaging winds were received with these storms before all of the storms exited the area by early evening.||Due to high amounts of instability in the atmosphere and unusually steep lapse rates aloft, very large hail was reported in several areas. Some of the largest hail was reported in Lewisburg, where hail up to 2 inches in diameter covered the ground and caused significant damage to roofs and vehicles. Golf ball size hail was also reported in Waynesboro (Wayne County), with ping pong ball size hail in Hampshire (Maury County) and Summertown (Lawrence County).||Some of the worst wind damage occurred along a segment of the MCS called a bow echo, which is commonly associated with damaging winds. This bow echo moved from Williamson and Rutherford Counties across Cannon, Coffee, Warren, Van Buren, and Grundy Counties during the late afternoon hours. Based on damage reports, photos, and radar data, winds are estimated to have reached over 90 mph in parts of these counties. Damage included a roof blown off a school in Christiana (Rutherford County); numerous trees and power poles snapped, a tractor trailer blown over onto a car, and structural damage to a few homes in Murfreesboro (Rutherford County); structural damage to homes and barns being destroyed near the Iconium community (Cannon County); numerous trees falling on campers and RVs in Fall Creek Falls State Park (Van Buren County); and numerous trees, power lines, and power poles knocked down in Manchester (Coffee County).","Facebook and tSpotter Twitter reports and photos indicated widespread wind damage occurred across Manchester. Several buildings suffered roof damage including Raider Academy on Highway 55, Garners Furniture in downtown Manchester, and an old pool hall on Highway 41. Numerous trees and power lines were also blown down across Manchester blocking several roadways including Highway 41 near Old Stone Fort, Powers Bridge Road near Beechwood Drive, West Moor Street, and Forrestwood Drive.",CSV
201703,21,1509,201703,21,1509,114683,687903,TENNESSEE,47,2017,March,Thunderstorm Wind,C,37,DAVIDSON,OHX,21-MAR-17 15:09:00,CST-6,21-MAR-17 15:09:00,0,0,0,0,3.00K,0.00K,Social Media,50.00,EG,,,,,,,,,,0,N,BELLEVUE,0,N,BELLEVUE,36.07,-86.93,36.07,-86.93,"A line of severe thunderstorms called a Mesoscale Convective System (MCS) moved across Middle Tennessee on Tuesday, March 21, 2017, impacting areas mainly south of Interstate 40. This MCS moved into Middle Tennessee around 230 PM CDT, and additional scattered thunderstorms also developed out ahead of the MCS. Numerous reports of large hail and damaging winds were received with these storms before all of the storms exited the area by early evening.||Due to high amounts of instability in the atmosphere and unusually steep lapse rates aloft, very large hail was reported in several areas. Some of the largest hail was reported in Lewisburg, where hail up to 2 inches in diameter covered the ground and caused significant damage to roofs and vehicles. Golf ball size hail was also reported in Waynesboro (Wayne County), with ping pong ball size hail in Hampshire (Maury County) and Summertown (Lawrence County).||Some of the worst wind damage occurred along a segment of the MCS called a bow echo, which is commonly associated with damaging winds. This bow echo moved from Williamson and Rutherford Counties across Cannon, Coffee, Warren, Van Buren, and Grundy Counties during the late afternoon hours. Based on damage reports, photos, and radar data, winds are estimated to have reached over 90 mph in parts of these counties. Damage included a roof blown off a school in Christiana (Rutherford County); numerous trees and power poles snapped, a tractor trailer blown over onto a car, and structural damage to a few homes in Murfreesboro (Rutherford County); structural damage to homes and barns being destroyed near the Iconium community (Cannon County); numerous trees falling on campers and RVs in Fall Creek Falls State Park (Van Buren County); and numerous trees, power lines, and power poles knocked down in Manchester (Coffee County).",A tSpotter Twitter report indicated trees and powerlines were blown down in Bellevue.,CSV
201703,1,717,201703,1,718,114118,685022,TENNESSEE,47,2017,March,Thunderstorm Wind,C,165,SUMNER,OHX,01-MAR-17 07:17:00,CST-6,01-MAR-17 07:18:00,0,0,0,0,30.00K,0.00K,Emergency Manager,65.00,EG,,,,,,,,,,1,WNW,ROCKLAND,0,NNW,ROCKLAND,36.303,-86.6383,36.304,-86.6323,"The most damaging severe weather outbreak in Middle Tennessee since the December 23, 2015 Tornado Outbreak struck during the morning hours on March 1, 2017. A line of strong to severe thunderstorms with embedded circulations, known as a Quasi-Linear Convective System (or QLCS), moved rapidly across Middle Tennessee at 60-70 mph from west to east between 6 AM and 10 AM CST. Additional severe thunderstorms developed later in the morning and affected areas of southern Middle Tennessee from the late morning into the early afternoon hours. Widespread damaging winds were reported in nearly every county along and north of I-40 across Middle Tennessee, with winds estimated up to 90 mph in some areas. These intense downburst winds caused 3 injuries - two in Clarksville when a tree fell on a mobile home, and one in Lavergne when a tractor trailer flipped over. In addition to the damaging winds, 7 confirmed tornadoes also touched down from the Nashville metro area eastward to the Upper Cumberland, damaging hundreds of homes and businesses. Several reports of large hail were also received in parts of southern Middle Tennessee.","Emergency management reports, media photos and video, and radar data show a brief but intense microburst struck around the intersection of Main Street and New Shackle Island Road in Hendersonville. The roofs were damaged, windows blown out, and signs destroyed on several businesses west of New Shackle Island Road. Just to the east, the roof was blown off and a garage door caved in on a warehouse east of New Shackle Island Road. Several trees and power lines were also blown down in the area. Winds were estimated up to 75 mph.",CSV
201703,27,1453,201703,27,1453,114735,688204,TENNESSEE,47,2017,March,Thunderstorm Wind,C,37,DAVIDSON,OHX,27-MAR-17 14:53:00,CST-6,27-MAR-17 14:53:00,0,0,0,0,3.00K,0.00K,Emergency Manager,50.00,EG,,,,,,,,,,1,NW,INGLEWOOD,1,NW,INGLEWOOD,36.2299,-86.7434,36.2299,-86.7434,"Numerous showers and thunderstorms, many of which were strong to severe and included a few supercells, moved across Middle Tennessee during the afternoon and evening hours on Monday, March 27. Several reports of large hail up to 3 inches in diameter and wind damage to trees and buildings were received across the area, and one EF1 tornado was confirmed to touch down in Perry and Lewis Counties.",A tree fell on a house on Lemont Drive.,CSV
201703,27,1500,201703,27,1500,114735,688205,TENNESSEE,47,2017,March,Hail,C,37,DAVIDSON,OHX,27-MAR-17 15:00:00,CST-6,27-MAR-17 15:00:00,0,0,0,0,0.00K,0.00K,Social Media,1.00,,,,,,,,,,,0,N,GOODLETTSVILLE,0,N,GOODLETTSVILLE,36.32,-86.72,36.32,-86.72,"Numerous showers and thunderstorms, many of which were strong to severe and included a few supercells, moved across Middle Tennessee during the afternoon and evening hours on Monday, March 27. Several reports of large hail up to 3 inches in diameter and wind damage to trees and buildings were received across the area, and one EF1 tornado was confirmed to touch down in Perry and Lewis Counties.",A tSpotter Twitter report indicated quarter size hail fell in Goodlettsville.,CSV
201703,21,1549,201703,21,1549,114683,687930,TENNESSEE,47,2017,March,Thunderstorm Wind,C,149,RUTHERFORD,OHX,21-MAR-17 15:49:00,CST-6,21-MAR-17 15:49:00,0,0,0,0,3.00K,0.00K,Social Media,61.00,EG,,,,,,,,,,2,S,MURFREESBORO,2,S,MURFREESBORO,35.8177,-86.4261,35.8177,-86.4261,"A line of severe thunderstorms called a Mesoscale Convective System (MCS) moved across Middle Tennessee on Tuesday, March 21, 2017, impacting areas mainly south of Interstate 40. This MCS moved into Middle Tennessee around 230 PM CDT, and additional scattered thunderstorms also developed out ahead of the MCS. Numerous reports of large hail and damaging winds were received with these storms before all of the storms exited the area by early evening.||Due to high amounts of instability in the atmosphere and unusually steep lapse rates aloft, very large hail was reported in several areas. Some of the largest hail was reported in Lewisburg, where hail up to 2 inches in diameter covered the ground and caused significant damage to roofs and vehicles. Golf ball size hail was also reported in Waynesboro (Wayne County), with ping pong ball size hail in Hampshire (Maury County) and Summertown (Lawrence County).||Some of the worst wind damage occurred along a segment of the MCS called a bow echo, which is commonly associated with damaging winds. This bow echo moved from Williamson and Rutherford Counties across Cannon, Coffee, Warren, Van Buren, and Grundy Counties during the late afternoon hours. Based on damage reports, photos, and radar data, winds are estimated to have reached over 90 mph in parts of these counties. Damage included a roof blown off a school in Christiana (Rutherford County); numerous trees and power poles snapped, a tractor trailer blown over onto a car, and structural damage to a few homes in Murfreesboro (Rutherford County); structural damage to homes and barns being destroyed near the Iconium community (Cannon County); numerous trees falling on campers and RVs in Fall Creek Falls State Park (Van Buren County); and numerous trees, power lines, and power poles knocked down in Manchester (Coffee County).",Several trees were snapped near the World Outreach Church on Highway 99.,CSV
201703,21,1530,201703,21,1630,114683,687936,TENNESSEE,47,2017,March,Flood,C,149,RUTHERFORD,OHX,21-MAR-17 15:30:00,CST-6,21-MAR-17 16:30:00,0,0,0,0,5.00K,0.00K,Social Media,,,Heavy Rain,,,,,,,,,1,SSE,SMYRNA,1,SSE,SMYRNA,35.96,-86.52,35.9601,-86.5207,"A line of severe thunderstorms called a Mesoscale Convective System (MCS) moved across Middle Tennessee on Tuesday, March 21, 2017, impacting areas mainly south of Interstate 40. This MCS moved into Middle Tennessee around 230 PM CDT, and additional scattered thunderstorms also developed out ahead of the MCS. Numerous reports of large hail and damaging winds were received with these storms before all of the storms exited the area by early evening.||Due to high amounts of instability in the atmosphere and unusually steep lapse rates aloft, very large hail was reported in several areas. Some of the largest hail was reported in Lewisburg, where hail up to 2 inches in diameter covered the ground and caused significant damage to roofs and vehicles. Golf ball size hail was also reported in Waynesboro (Wayne County), with ping pong ball size hail in Hampshire (Maury County) and Summertown (Lawrence County).||Some of the worst wind damage occurred along a segment of the MCS called a bow echo, which is commonly associated with damaging winds. This bow echo moved from Williamson and Rutherford Counties across Cannon, Coffee, Warren, Van Buren, and Grundy Counties during the late afternoon hours. Based on damage reports, photos, and radar data, winds are estimated to have reached over 90 mph in parts of these counties. Damage included a roof blown off a school in Christiana (Rutherford County); numerous trees and power poles snapped, a tractor trailer blown over onto a car, and structural damage to a few homes in Murfreesboro (Rutherford County); structural damage to homes and barns being destroyed near the Iconium community (Cannon County); numerous trees falling on campers and RVs in Fall Creek Falls State Park (Van Buren County); and numerous trees, power lines, and power poles knocked down in Manchester (Coffee County).",Photos showed flooding near a Dollar General store on Old Nashville Highway at Davis Park Drive with one car submerged in a drainage ditch.,CSV
201703,21,1515,201703,21,1515,114683,687909,TENNESSEE,47,2017,March,Lightning,C,119,MAURY,OHX,21-MAR-17 15:15:00,CST-6,21-MAR-17 15:15:00,0,0,0,0,3.00K,0.00K,Emergency Manager,,,,,,,,,,,,2,SSE,COLUMBIA,2,SSE,COLUMBIA,35.5966,-87.0364,35.5966,-87.0364,"A line of severe thunderstorms called a Mesoscale Convective System (MCS) moved across Middle Tennessee on Tuesday, March 21, 2017, impacting areas mainly south of Interstate 40. This MCS moved into Middle Tennessee around 230 PM CDT, and additional scattered thunderstorms also developed out ahead of the MCS. Numerous reports of large hail and damaging winds were received with these storms before all of the storms exited the area by early evening.||Due to high amounts of instability in the atmosphere and unusually steep lapse rates aloft, very large hail was reported in several areas. Some of the largest hail was reported in Lewisburg, where hail up to 2 inches in diameter covered the ground and caused significant damage to roofs and vehicles. Golf ball size hail was also reported in Waynesboro (Wayne County), with ping pong ball size hail in Hampshire (Maury County) and Summertown (Lawrence County).||Some of the worst wind damage occurred along a segment of the MCS called a bow echo, which is commonly associated with damaging winds. This bow echo moved from Williamson and Rutherford Counties across Cannon, Coffee, Warren, Van Buren, and Grundy Counties during the late afternoon hours. Based on damage reports, photos, and radar data, winds are estimated to have reached over 90 mph in parts of these counties. Damage included a roof blown off a school in Christiana (Rutherford County); numerous trees and power poles snapped, a tractor trailer blown over onto a car, and structural damage to a few homes in Murfreesboro (Rutherford County); structural damage to homes and barns being destroyed near the Iconium community (Cannon County); numerous trees falling on campers and RVs in Fall Creek Falls State Park (Van Buren County); and numerous trees, power lines, and power poles knocked down in Manchester (Coffee County).","Maury County emergency management reported three lightning strikes to buildings in the Columbia city limits on Polk Street, Scott Hollow Drive, and Haylong Avenue. Minimal damage was reported to all structures.",CSV
201703,1,717,201703,1,724,114118,685058,TENNESSEE,47,2017,March,Thunderstorm Wind,C,165,SUMNER,OHX,01-MAR-17 07:17:00,CST-6,01-MAR-17 07:24:00,0,0,0,0,15.00K,0.00K,NWS Storm Survey,56.00,EG,,,,,,,,,,0,E,PORTLAND,1,S,BRACKENTOWN,36.58,-86.5189,36.5812,-86.403,"The most damaging severe weather outbreak in Middle Tennessee since the December 23, 2015 Tornado Outbreak struck during the morning hours on March 1, 2017. A line of strong to severe thunderstorms with embedded circulations, known as a Quasi-Linear Convective System (or QLCS), moved rapidly across Middle Tennessee at 60-70 mph from west to east between 6 AM and 10 AM CST. Additional severe thunderstorms developed later in the morning and affected areas of southern Middle Tennessee from the late morning into the early afternoon hours. Widespread damaging winds were reported in nearly every county along and north of I-40 across Middle Tennessee, with winds estimated up to 90 mph in some areas. These intense downburst winds caused 3 injuries - two in Clarksville when a tree fell on a mobile home, and one in Lavergne when a tractor trailer flipped over. In addition to the damaging winds, 7 confirmed tornadoes also touched down from the Nashville metro area eastward to the Upper Cumberland, damaging hundreds of homes and businesses. Several reports of large hail were also received in parts of southern Middle Tennessee.","A NWS storm survey found an approximately 6.5 mile long by one quarter mile wide swath of wind damage stretching from just west of downtown Portland eastward around 6 miles to just east of Parker Road. Large tree limbs were blown down on McGlothin Street, and power poles were reportedly snapped on Highway 109 according to emergency management. The metal roof was blown off a church at Market and Russell Streets, and sheet metal roofing was blown off an outbuilding on Old Westmoreland Road. A large tree snapped and fell on a home at 633 Highway 52. Farther to the east, a large pine tree was also snapped on Jaska Ann Circle, and a carport was blown over on Staggs Drive. Winds were estimated up to 65 mph.",CSV
201703,27,1857,201703,27,1857,114735,688255,TENNESSEE,47,2017,March,Thunderstorm Wind,C,99,LAWRENCE,OHX,27-MAR-17 18:57:00,CST-6,27-MAR-17 18:57:00,0,0,0,0,2.00K,0.00K,Emergency Manager,50.00,EG,,,,,,,,,,0,N,LONG BRANCH,0,N,LONG BRANCH,35.17,-87.43,35.17,-87.43,"Numerous showers and thunderstorms, many of which were strong to severe and included a few supercells, moved across Middle Tennessee during the afternoon and evening hours on Monday, March 27. Several reports of large hail up to 3 inches in diameter and wind damage to trees and buildings were received across the area, and one EF1 tornado was confirmed to touch down in Perry and Lewis Counties.",A tree fell on a storage building.,CSV
201703,21,1557,201703,21,1557,114683,687937,TENNESSEE,47,2017,March,Thunderstorm Wind,C,149,RUTHERFORD,OHX,21-MAR-17 15:57:00,CST-6,21-MAR-17 15:57:00,0,0,0,0,10.00K,0.00K,Social Media,61.00,EG,,,,,,,,,,0,W,PLEASANT VIEW,0,W,PLEASANT VIEW,35.7707,-86.307,35.7707,-86.307,"A line of severe thunderstorms called a Mesoscale Convective System (MCS) moved across Middle Tennessee on Tuesday, March 21, 2017, impacting areas mainly south of Interstate 40. This MCS moved into Middle Tennessee around 230 PM CDT, and additional scattered thunderstorms also developed out ahead of the MCS. Numerous reports of large hail and damaging winds were received with these storms before all of the storms exited the area by early evening.||Due to high amounts of instability in the atmosphere and unusually steep lapse rates aloft, very large hail was reported in several areas. Some of the largest hail was reported in Lewisburg, where hail up to 2 inches in diameter covered the ground and caused significant damage to roofs and vehicles. Golf ball size hail was also reported in Waynesboro (Wayne County), with ping pong ball size hail in Hampshire (Maury County) and Summertown (Lawrence County).||Some of the worst wind damage occurred along a segment of the MCS called a bow echo, which is commonly associated with damaging winds. This bow echo moved from Williamson and Rutherford Counties across Cannon, Coffee, Warren, Van Buren, and Grundy Counties during the late afternoon hours. Based on damage reports, photos, and radar data, winds are estimated to have reached over 90 mph in parts of these counties. Damage included a roof blown off a school in Christiana (Rutherford County); numerous trees and power poles snapped, a tractor trailer blown over onto a car, and structural damage to a few homes in Murfreesboro (Rutherford County); structural damage to homes and barns being destroyed near the Iconium community (Cannon County); numerous trees falling on campers and RVs in Fall Creek Falls State Park (Van Buren County); and numerous trees, power lines, and power poles knocked down in Manchester (Coffee County).",A Facebook report indicated the roof was blown off a home on Lytle Creek Road.,CSV
