BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201604,2,1030,201604,2,1330,103395,724721,ILLINOIS,17,2016,April,High Wind,Z,22,WILL,LOT,02-APR-16 10:30:00,CST-6,02-APR-16 13:30:00,0,0,0,0,0.00K,0.00K,AWOS,51.00,MG,,,,,,,,,,,,,,,,,,,,"A strong low pressure system quickly moved across the Western Great Lakes on April 2nd producing a large pressure change that resulted in strong winds gusting between 50 and 60 mph during the late morning and early afternoon.  Numerous tree limbs were blown down along with some small trees uprooted.  Wind gusts were measured to 60 mph in Pontiac and to 59 mph in Peru, Libertyville and near Chicago Midway Airport.  Shingles were blown off houses in Channahon.  Utility poles were blown down in Batavia and shingles were blown off a roof in North Aurora.  In addition to the strong winds, numerous snow squalls moved across the area, some of the strongest produced near zero visibility and thundersnow.",,CSV
201607,22,1000,201607,22,2000,110151,658343,ARIZONA,4,2016,July,Excessive Heat,Z,23,GREATER PHOENIX AREA,PSR,22-JUL-16 10:00:00,MST-7,22-JUL-16 20:00:00,0,0,1,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,,,,,,,,,,,"Strong high pressure in the upper atmosphere developed across Arizona on the 22nd of July and it led to excessive heat across the lower deserts of south central Arizona. High temperatures well in excess of 110 degrees occurred in the greater Phoenix area and the dangerous heat led to the death of a 12 year old boy hiking on the Apache Wash trail in north Phoenix during the afternoon hours. An Excessive Heat Warning was in effect through 8 pm for all of the south central deserts, including the greater Phoenix area, on Friday the 22nd. Phoenix officially reached a high temperature of 112 degrees for the date.","Excessive heat developed across the south central deserts deserts, including the greater Phoenix area, on Friday July 22nd and the high temperature at Phoenix officially reached 112 degrees. An Excessive Heat Warning was in effect during the afternoon hours as a result of the dangerous heat. Unfortunately the heat turned deadly; a 12 year old boy died after hiking in North Phoenix during the afternoon hours. According to Fox 10 news, the 12 year old was hiking the Apache Wash trail with a family friend during the afternoon when he was overcome by the excessive heat. The man tried unsuccessfully to carry him down from the trail but had to leave him on the trail when he went for help. The man also tried to use his cell phone to call for help but the phone was not working. They both had 2 liters of water with them at the time of the incident. Phoenix fire crews were called to the scene at 5 pm and the boy was flown to Phoenix Children's Hospital where he later died. Captain Ardell Deliz with the fire department said that children can start experiencing heat-related illness sooner than an adult due to having a much higher metabolism. They don't sweat the same as an adult and cannot regulate their temperature as effectively as an adult.",CSV
201610,7,300,201610,7,1600,110737,719428,FLORIDA,12,2016,October,Tropical Depression,Z,46,SEMINOLE,MLB,07-OCT-16 03:00:00,EST-5,07-OCT-16 16:00:00,0,0,1,0,15.00M,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Major Hurricane Matthew moved northwest from the eastern tip to Cuba, reaching the extreme western coast of Grand Bahama Island during the evening of October 6 at Category 4 strength. The hurricane continued northwest and was centered approximately 55 miles east of Stuart at 2300LST. Matthew then paralleled the Florida coast, remaining just offshore as a Category 3 hurricane. The eye reached its closest point of approach to land, only 25 miles east of Cape Canaveral near 0800LST on October 7, and was 35 miles east of Daytona Beach around 1100LST, as it continued moving northwest, just offshore the northeast Florida coast. Hurricane force winds (sustained or frequent gusts) affected coastal areas from Vero Beach northward, extending inland across the mainland portions of Brevard and Volusia Counties, with tropical storm force winds experienced across much of the remainder of east-central Florida. The strongest winds occurred along the coast from Cape Canaveral in Brevard County to north or Ormond-By-The-Sea in Volusia County, where Category 1-2 winds were likely experienced. Two direct hurricane-related fatalities and one direct injury occurred, in addition to nine indirect deaths. Preliminary damage estimates across east-central Florida exceeded $580 million, with $514 million reported in Volusia County alone.||A storm surge of 3-6 feet affected the beaches from near the Indian River/St. Lucie County line northward to the Volusia/Flagler County line, along with moderate to major beach erosion, with the highest surge (5-6 feet) and most significant erosion occurring north of Daytona Beach. Farther south, a surge of 2-3 feet occurred, along with minor to moderate beach erosion.  ||Rainfall totals reached 7-9 inches across parts of Seminole and Volusia Counties, where widespread flooding of streets and low-lying areas occurred. Elsewhere, rainfall totals were generally 2-6 inches, with isolated, minor flooding of poor drainage areas and standing water on roadways.","As major Hurricane Matthew passed east of the Space Coast during the morning of October 7, winds gusted to tropical storm force for over 12 hours across Seminole County. One death was directly related to the hurricane. An 86-year old man in Casselberry was struck by a door that swung open during the storm. He later died at a nearby hospital. Initial damage assessments indicates 631 properties affected in some way and an additional 17 with major damage and 93 with minor damage. Damage to residences and businesses was mainly due to falling trees and branches. Initial property damage estimated at $15 million. Up to 70,000 customers were without power at the height of the storm.",CSV
201610,7,300,201610,7,1600,110737,719429,FLORIDA,12,2016,October,Tropical Depression,Z,44,LAKE,MLB,07-OCT-16 03:00:00,EST-5,07-OCT-16 16:00:00,0,0,0,0,389.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Major Hurricane Matthew moved northwest from the eastern tip to Cuba, reaching the extreme western coast of Grand Bahama Island during the evening of October 6 at Category 4 strength. The hurricane continued northwest and was centered approximately 55 miles east of Stuart at 2300LST. Matthew then paralleled the Florida coast, remaining just offshore as a Category 3 hurricane. The eye reached its closest point of approach to land, only 25 miles east of Cape Canaveral near 0800LST on October 7, and was 35 miles east of Daytona Beach around 1100LST, as it continued moving northwest, just offshore the northeast Florida coast. Hurricane force winds (sustained or frequent gusts) affected coastal areas from Vero Beach northward, extending inland across the mainland portions of Brevard and Volusia Counties, with tropical storm force winds experienced across much of the remainder of east-central Florida. The strongest winds occurred along the coast from Cape Canaveral in Brevard County to north or Ormond-By-The-Sea in Volusia County, where Category 1-2 winds were likely experienced. Two direct hurricane-related fatalities and one direct injury occurred, in addition to nine indirect deaths. Preliminary damage estimates across east-central Florida exceeded $580 million, with $514 million reported in Volusia County alone.||A storm surge of 3-6 feet affected the beaches from near the Indian River/St. Lucie County line northward to the Volusia/Flagler County line, along with moderate to major beach erosion, with the highest surge (5-6 feet) and most significant erosion occurring north of Daytona Beach. Farther south, a surge of 2-3 feet occurred, along with minor to moderate beach erosion.  ||Rainfall totals reached 7-9 inches across parts of Seminole and Volusia Counties, where widespread flooding of streets and low-lying areas occurred. Elsewhere, rainfall totals were generally 2-6 inches, with isolated, minor flooding of poor drainage areas and standing water on roadways.","As major Hurricane Matthew passed east of the Space Coast during the morning of October 7, winds gusted to tropical storm force for over 12 hours across Lake County. Major damage occurred to three homes with minor damage to four homes, caused mainly be falling trees and branches. Initial property damage assessment of approximately $389 thousand.",CSV
201610,6,2000,201610,7,800,110737,661497,FLORIDA,12,2016,October,Tropical Storm,Z,59,ST. LUCIE,MLB,06-OCT-16 20:00:00,EST-5,07-OCT-16 08:00:00,0,0,0,4,,,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Major Hurricane Matthew moved northwest from the eastern tip to Cuba, reaching the extreme western coast of Grand Bahama Island during the evening of October 6 at Category 4 strength. The hurricane continued northwest and was centered approximately 55 miles east of Stuart at 2300LST. Matthew then paralleled the Florida coast, remaining just offshore as a Category 3 hurricane. The eye reached its closest point of approach to land, only 25 miles east of Cape Canaveral near 0800LST on October 7, and was 35 miles east of Daytona Beach around 1100LST, as it continued moving northwest, just offshore the northeast Florida coast. Hurricane force winds (sustained or frequent gusts) affected coastal areas from Vero Beach northward, extending inland across the mainland portions of Brevard and Volusia Counties, with tropical storm force winds experienced across much of the remainder of east-central Florida. The strongest winds occurred along the coast from Cape Canaveral in Brevard County to north or Ormond-By-The-Sea in Volusia County, where Category 1-2 winds were likely experienced. Two direct hurricane-related fatalities and one direct injury occurred, in addition to nine indirect deaths. Preliminary damage estimates across east-central Florida exceeded $580 million, with $514 million reported in Volusia County alone.||A storm surge of 3-6 feet affected the beaches from near the Indian River/St. Lucie County line northward to the Volusia/Flagler County line, along with moderate to major beach erosion, with the highest surge (5-6 feet) and most significant erosion occurring north of Daytona Beach. Farther south, a surge of 2-3 feet occurred, along with minor to moderate beach erosion.  ||Rainfall totals reached 7-9 inches across parts of Seminole and Volusia Counties, where widespread flooding of streets and low-lying areas occurred. Elsewhere, rainfall totals were generally 2-6 inches, with isolated, minor flooding of poor drainage areas and standing water on roadways.","Major Hurricane Matthew passed nearly 40 miles offshore St. Lucie County during the early morning hours of October 7, producing several hours of sustained tropical storm winds and a 12-hour period of frequent wind gusts to tropical storm force, especially across the eastern half of the county. The highest sustained wind recorded at the Treasure Coast International Airport in Ft. Pierce was 45 mph from the west at 0315LST on October 7 and the peak gust was 63 mph from the west at 0254LST. Minor wind damage occurred to homes, mainly a result of trees falling onto roofs. Isolated damage to garage doors and overhangs also occurred. A mobile home was destroyed due to a falling tree.  Property damage estimates were not released. A total of 1,930 residents evacuated to shelters within the county.  There were four indirect deaths. During the early morning hours of Friday, October 7, fire officials suspended emergency services due to dangerous winds. During this period when fire officials were unable to respond to incoming emergency calls, a 58-year-old Indian River Estates woman died of a heart attack around 0030LST and an 82-year old Port St. Lucie man died around 0230LST after suffering breathing problems and symptoms of a stroke. A couple in their 90���s was found unconscious in their Port St. Lucie home after officials discovered they were running a gas generator in their garage throughout the hurricane. They were transported to a local hospital where they later died due to carbon monoxide poisoning.",CSV
201610,6,2200,201610,7,1700,110737,661648,FLORIDA,12,2016,October,Hurricane,Z,41,VOLUSIA,MLB,06-OCT-16 22:00:00,EST-5,07-OCT-16 17:00:00,0,0,1,4,514.40M,,NWS Storm Survey,,,,1,,,,,,,,,,,,,,,,,,"Major Hurricane Matthew moved northwest from the eastern tip to Cuba, reaching the extreme western coast of Grand Bahama Island during the evening of October 6 at Category 4 strength. The hurricane continued northwest and was centered approximately 55 miles east of Stuart at 2300LST. Matthew then paralleled the Florida coast, remaining just offshore as a Category 3 hurricane. The eye reached its closest point of approach to land, only 25 miles east of Cape Canaveral near 0800LST on October 7, and was 35 miles east of Daytona Beach around 1100LST, as it continued moving northwest, just offshore the northeast Florida coast. Hurricane force winds (sustained or frequent gusts) affected coastal areas from Vero Beach northward, extending inland across the mainland portions of Brevard and Volusia Counties, with tropical storm force winds experienced across much of the remainder of east-central Florida. The strongest winds occurred along the coast from Cape Canaveral in Brevard County to north or Ormond-By-The-Sea in Volusia County, where Category 1-2 winds were likely experienced. Two direct hurricane-related fatalities and one direct injury occurred, in addition to nine indirect deaths. Preliminary damage estimates across east-central Florida exceeded $580 million, with $514 million reported in Volusia County alone.||A storm surge of 3-6 feet affected the beaches from near the Indian River/St. Lucie County line northward to the Volusia/Flagler County line, along with moderate to major beach erosion, with the highest surge (5-6 feet) and most significant erosion occurring north of Daytona Beach. Farther south, a surge of 2-3 feet occurred, along with minor to moderate beach erosion.  ||Rainfall totals reached 7-9 inches across parts of Seminole and Volusia Counties, where widespread flooding of streets and low-lying areas occurred. Elsewhere, rainfall totals were generally 2-6 inches, with isolated, minor flooding of poor drainage areas and standing water on roadways.","The center of major Hurricane Matthew passed only 30 miles offshore Volusia County during the morning hours of October 7, producing a 12-hour period of sustained tropical storm force winds through much of the county and a shorter period of frequent gusts to hurricane force closer to the coast. A NWS damage survey confirmed that sustained category 1 hurricane winds likely occurred along portions of the coastline. The highest sustained wind recorded at the Daytona Beach International Airport was 52 mph from the north at 0545LST on October 7 and the peak gust was 71 mph from the north at 0711LST. Other recorded peak wind gusts included 84 mph at Embry-Riddle University in Daytona Beach and 83 mph at New Smyrna Beach. Wind damage occurred to several thousand homes, often a result of impacts due to falling trees.  Sixty-nine homes were destroyed, 467 sustained major damage, 1,494 experienced minor damage and an additional 10,041 homes were affected in some way. Structural damage to homes and businesses due to wind were mainly confined to the barrier islands as well as those properties exposed to larger bodies of water. Damage to the roofs of older buildings was more notable than newer construction, where damage was generally confined to roof shingles, soffits, awnings, and pool enclosures. Further inland, property damage was mainly a result of fallen trees, especially to older buildings and mobile homes within densely wooded areas.  At the peak of the storm, nearly 258,000 customers were without power, or 92% of the county.  Preliminary property damage was estimated at $514.4 million. Mandatory evacuations were ordered for all of the barrier islands, as well as low-lying areas, RV parks, and mobile homes across the remainder of the county. A total of 4,000 residents evacuated to shelters within the county.  One direct fatality and four indirect fatalities resulted from the hurricane. A 63-year-old woman died on October 7 during the hurricane when a tree fell on her as she was feeding animals outside her Deland home. On October 10, an 87-year-old man was electrocuted by a downed power line in Deleon Springs around 0700LST. Also on this date, a 9-year-old Daytona Beach boy was found unconscious in his home after officials discovered a generator running in another room. The boy later died from carbon monoxide poisoning at a local medical center. A 47-year-old Ohio man assisting with debris cleanup efforts in Ormond Beach was killed on October 10 when part of a downed tree rolled on top of him and pinned him underneath. On October 14 around 1000LST, a 52-year old tree trimmer died after he was electrocuted while cleaning up storm debris in a Deltona backyard.",CSV
201610,6,1600,201610,7,600,110737,661649,FLORIDA,12,2016,October,Storm Surge/Tide,Z,64,MARTIN,MLB,06-OCT-16 16:00:00,EST-5,07-OCT-16 06:00:00,0,0,0,0,,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Major Hurricane Matthew moved northwest from the eastern tip to Cuba, reaching the extreme western coast of Grand Bahama Island during the evening of October 6 at Category 4 strength. The hurricane continued northwest and was centered approximately 55 miles east of Stuart at 2300LST. Matthew then paralleled the Florida coast, remaining just offshore as a Category 3 hurricane. The eye reached its closest point of approach to land, only 25 miles east of Cape Canaveral near 0800LST on October 7, and was 35 miles east of Daytona Beach around 1100LST, as it continued moving northwest, just offshore the northeast Florida coast. Hurricane force winds (sustained or frequent gusts) affected coastal areas from Vero Beach northward, extending inland across the mainland portions of Brevard and Volusia Counties, with tropical storm force winds experienced across much of the remainder of east-central Florida. The strongest winds occurred along the coast from Cape Canaveral in Brevard County to north or Ormond-By-The-Sea in Volusia County, where Category 1-2 winds were likely experienced. Two direct hurricane-related fatalities and one direct injury occurred, in addition to nine indirect deaths. Preliminary damage estimates across east-central Florida exceeded $580 million, with $514 million reported in Volusia County alone.||A storm surge of 3-6 feet affected the beaches from near the Indian River/St. Lucie County line northward to the Volusia/Flagler County line, along with moderate to major beach erosion, with the highest surge (5-6 feet) and most significant erosion occurring north of Daytona Beach. Farther south, a surge of 2-3 feet occurred, along with minor to moderate beach erosion.  ||Rainfall totals reached 7-9 inches across parts of Seminole and Volusia Counties, where widespread flooding of streets and low-lying areas occurred. Elsewhere, rainfall totals were generally 2-6 inches, with isolated, minor flooding of poor drainage areas and standing water on roadways.","As Hurricane Matthew passed offshore, the beaches experienced minor to moderate erosion and a significant wave run-up to dunes and berms due to an estimated 2-3 foot storm surge.",CSV
201610,6,1700,201610,7,800,110737,661650,FLORIDA,12,2016,October,Storm Surge/Tide,Z,59,ST. LUCIE,MLB,06-OCT-16 17:00:00,EST-5,07-OCT-16 08:00:00,0,0,0,0,,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Major Hurricane Matthew moved northwest from the eastern tip to Cuba, reaching the extreme western coast of Grand Bahama Island during the evening of October 6 at Category 4 strength. The hurricane continued northwest and was centered approximately 55 miles east of Stuart at 2300LST. Matthew then paralleled the Florida coast, remaining just offshore as a Category 3 hurricane. The eye reached its closest point of approach to land, only 25 miles east of Cape Canaveral near 0800LST on October 7, and was 35 miles east of Daytona Beach around 1100LST, as it continued moving northwest, just offshore the northeast Florida coast. Hurricane force winds (sustained or frequent gusts) affected coastal areas from Vero Beach northward, extending inland across the mainland portions of Brevard and Volusia Counties, with tropical storm force winds experienced across much of the remainder of east-central Florida. The strongest winds occurred along the coast from Cape Canaveral in Brevard County to north or Ormond-By-The-Sea in Volusia County, where Category 1-2 winds were likely experienced. Two direct hurricane-related fatalities and one direct injury occurred, in addition to nine indirect deaths. Preliminary damage estimates across east-central Florida exceeded $580 million, with $514 million reported in Volusia County alone.||A storm surge of 3-6 feet affected the beaches from near the Indian River/St. Lucie County line northward to the Volusia/Flagler County line, along with moderate to major beach erosion, with the highest surge (5-6 feet) and most significant erosion occurring north of Daytona Beach. Farther south, a surge of 2-3 feet occurred, along with minor to moderate beach erosion.  ||Rainfall totals reached 7-9 inches across parts of Seminole and Volusia Counties, where widespread flooding of streets and low-lying areas occurred. Elsewhere, rainfall totals were generally 2-6 inches, with isolated, minor flooding of poor drainage areas and standing water on roadways.","As Hurricane Matthew passed offshore, the beaches experienced minor to moderate erosion and a significant wave run-up to dunes and berms due to an estimated 2-3 foot storm surge.",CSV
201610,6,1800,201610,7,1000,110737,661651,FLORIDA,12,2016,October,Storm Surge/Tide,Z,54,INDIAN RIVER,MLB,06-OCT-16 18:00:00,EST-5,07-OCT-16 10:00:00,0,0,0,0,13.00M,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Major Hurricane Matthew moved northwest from the eastern tip to Cuba, reaching the extreme western coast of Grand Bahama Island during the evening of October 6 at Category 4 strength. The hurricane continued northwest and was centered approximately 55 miles east of Stuart at 2300LST. Matthew then paralleled the Florida coast, remaining just offshore as a Category 3 hurricane. The eye reached its closest point of approach to land, only 25 miles east of Cape Canaveral near 0800LST on October 7, and was 35 miles east of Daytona Beach around 1100LST, as it continued moving northwest, just offshore the northeast Florida coast. Hurricane force winds (sustained or frequent gusts) affected coastal areas from Vero Beach northward, extending inland across the mainland portions of Brevard and Volusia Counties, with tropical storm force winds experienced across much of the remainder of east-central Florida. The strongest winds occurred along the coast from Cape Canaveral in Brevard County to north or Ormond-By-The-Sea in Volusia County, where Category 1-2 winds were likely experienced. Two direct hurricane-related fatalities and one direct injury occurred, in addition to nine indirect deaths. Preliminary damage estimates across east-central Florida exceeded $580 million, with $514 million reported in Volusia County alone.||A storm surge of 3-6 feet affected the beaches from near the Indian River/St. Lucie County line northward to the Volusia/Flagler County line, along with moderate to major beach erosion, with the highest surge (5-6 feet) and most significant erosion occurring north of Daytona Beach. Farther south, a surge of 2-3 feet occurred, along with minor to moderate beach erosion.  ||Rainfall totals reached 7-9 inches across parts of Seminole and Volusia Counties, where widespread flooding of streets and low-lying areas occurred. Elsewhere, rainfall totals were generally 2-6 inches, with isolated, minor flooding of poor drainage areas and standing water on roadways.","As Hurricane Matthew passed offshore, the beaches experienced moderate to major erosion and wave run-up to dunes and berms due to an estimated 3-4 foot storm surge. Crosswalks within county-owned beach parks experienced significant damage, with an estimated economic loss of $13 million to the beaches.",CSV
201610,7,300,201610,7,1500,110737,661663,FLORIDA,12,2016,October,Flood,C,117,SEMINOLE,MLB,07-OCT-16 03:00:00,EST-5,07-OCT-16 15:00:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,,,,,,1,WSW,BEAR LAKE,4,WNW,LAKE MONROE,28.6435,-81.4489,28.8589,-81.373,"Major Hurricane Matthew moved northwest from the eastern tip to Cuba, reaching the extreme western coast of Grand Bahama Island during the evening of October 6 at Category 4 strength. The hurricane continued northwest and was centered approximately 55 miles east of Stuart at 2300LST. Matthew then paralleled the Florida coast, remaining just offshore as a Category 3 hurricane. The eye reached its closest point of approach to land, only 25 miles east of Cape Canaveral near 0800LST on October 7, and was 35 miles east of Daytona Beach around 1100LST, as it continued moving northwest, just offshore the northeast Florida coast. Hurricane force winds (sustained or frequent gusts) affected coastal areas from Vero Beach northward, extending inland across the mainland portions of Brevard and Volusia Counties, with tropical storm force winds experienced across much of the remainder of east-central Florida. The strongest winds occurred along the coast from Cape Canaveral in Brevard County to north or Ormond-By-The-Sea in Volusia County, where Category 1-2 winds were likely experienced. Two direct hurricane-related fatalities and one direct injury occurred, in addition to nine indirect deaths. Preliminary damage estimates across east-central Florida exceeded $580 million, with $514 million reported in Volusia County alone.||A storm surge of 3-6 feet affected the beaches from near the Indian River/St. Lucie County line northward to the Volusia/Flagler County line, along with moderate to major beach erosion, with the highest surge (5-6 feet) and most significant erosion occurring north of Daytona Beach. Farther south, a surge of 2-3 feet occurred, along with minor to moderate beach erosion.  ||Rainfall totals reached 7-9 inches across parts of Seminole and Volusia Counties, where widespread flooding of streets and low-lying areas occurred. Elsewhere, rainfall totals were generally 2-6 inches, with isolated, minor flooding of poor drainage areas and standing water on roadways.","Rainbands associated with Hurricane Matthew produced a swath of heavy rain of between 4.5 and 9 inches, resulting in areas of minor urban, roadway and lowland flooding. The highest totals occurred across northern and northwestern portions of the county.",CSV
201610,7,300,201610,7,1500,110737,661664,FLORIDA,12,2016,October,Flood,C,95,ORANGE,MLB,07-OCT-16 03:00:00,EST-5,07-OCT-16 15:00:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,,,,,,2,N,ZELLWOOD EURE BRO AR,1,ESE,GOLDEN ROD,28.7636,-81.6367,28.5962,-81.292,"Major Hurricane Matthew moved northwest from the eastern tip to Cuba, reaching the extreme western coast of Grand Bahama Island during the evening of October 6 at Category 4 strength. The hurricane continued northwest and was centered approximately 55 miles east of Stuart at 2300LST. Matthew then paralleled the Florida coast, remaining just offshore as a Category 3 hurricane. The eye reached its closest point of approach to land, only 25 miles east of Cape Canaveral near 0800LST on October 7, and was 35 miles east of Daytona Beach around 1100LST, as it continued moving northwest, just offshore the northeast Florida coast. Hurricane force winds (sustained or frequent gusts) affected coastal areas from Vero Beach northward, extending inland across the mainland portions of Brevard and Volusia Counties, with tropical storm force winds experienced across much of the remainder of east-central Florida. The strongest winds occurred along the coast from Cape Canaveral in Brevard County to north or Ormond-By-The-Sea in Volusia County, where Category 1-2 winds were likely experienced. Two direct hurricane-related fatalities and one direct injury occurred, in addition to nine indirect deaths. Preliminary damage estimates across east-central Florida exceeded $580 million, with $514 million reported in Volusia County alone.||A storm surge of 3-6 feet affected the beaches from near the Indian River/St. Lucie County line northward to the Volusia/Flagler County line, along with moderate to major beach erosion, with the highest surge (5-6 feet) and most significant erosion occurring north of Daytona Beach. Farther south, a surge of 2-3 feet occurred, along with minor to moderate beach erosion.  ||Rainfall totals reached 7-9 inches across parts of Seminole and Volusia Counties, where widespread flooding of streets and low-lying areas occurred. Elsewhere, rainfall totals were generally 2-6 inches, with isolated, minor flooding of poor drainage areas and standing water on roadways.","Rainbands associated with Hurricane Matthew produced a swath of heavy rain of between 2 and 4.5 inches, resulting in areas of minor urban, roadway and lowland flooding. The highest totals occurred across northwest portion of the county.",CSV
201610,7,100,201610,7,700,110737,719424,FLORIDA,12,2016,October,Tropical Depression,Z,58,OKEECHOBEE,MLB,07-OCT-16 01:00:00,EST-5,07-OCT-16 07:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Major Hurricane Matthew moved northwest from the eastern tip to Cuba, reaching the extreme western coast of Grand Bahama Island during the evening of October 6 at Category 4 strength. The hurricane continued northwest and was centered approximately 55 miles east of Stuart at 2300LST. Matthew then paralleled the Florida coast, remaining just offshore as a Category 3 hurricane. The eye reached its closest point of approach to land, only 25 miles east of Cape Canaveral near 0800LST on October 7, and was 35 miles east of Daytona Beach around 1100LST, as it continued moving northwest, just offshore the northeast Florida coast. Hurricane force winds (sustained or frequent gusts) affected coastal areas from Vero Beach northward, extending inland across the mainland portions of Brevard and Volusia Counties, with tropical storm force winds experienced across much of the remainder of east-central Florida. The strongest winds occurred along the coast from Cape Canaveral in Brevard County to north or Ormond-By-The-Sea in Volusia County, where Category 1-2 winds were likely experienced. Two direct hurricane-related fatalities and one direct injury occurred, in addition to nine indirect deaths. Preliminary damage estimates across east-central Florida exceeded $580 million, with $514 million reported in Volusia County alone.||A storm surge of 3-6 feet affected the beaches from near the Indian River/St. Lucie County line northward to the Volusia/Flagler County line, along with moderate to major beach erosion, with the highest surge (5-6 feet) and most significant erosion occurring north of Daytona Beach. Farther south, a surge of 2-3 feet occurred, along with minor to moderate beach erosion.  ||Rainfall totals reached 7-9 inches across parts of Seminole and Volusia Counties, where widespread flooding of streets and low-lying areas occurred. Elsewhere, rainfall totals were generally 2-6 inches, with isolated, minor flooding of poor drainage areas and standing water on roadways.","As major Hurricane Matthew passed east of the Treasure Coast during the early morning hours of October 7, several hours of frequent wind gusts to minimal tropical storm force impacted Okeechobee County. Only minor roof damage was reported to one home. Up to 2,300 customers were without power at the height of the storm.",CSV
201610,7,200,201610,7,1500,110737,719425,FLORIDA,12,2016,October,Tropical Depression,Z,53,OSCEOLA,MLB,07-OCT-16 02:00:00,EST-5,07-OCT-16 15:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Major Hurricane Matthew moved northwest from the eastern tip to Cuba, reaching the extreme western coast of Grand Bahama Island during the evening of October 6 at Category 4 strength. The hurricane continued northwest and was centered approximately 55 miles east of Stuart at 2300LST. Matthew then paralleled the Florida coast, remaining just offshore as a Category 3 hurricane. The eye reached its closest point of approach to land, only 25 miles east of Cape Canaveral near 0800LST on October 7, and was 35 miles east of Daytona Beach around 1100LST, as it continued moving northwest, just offshore the northeast Florida coast. Hurricane force winds (sustained or frequent gusts) affected coastal areas from Vero Beach northward, extending inland across the mainland portions of Brevard and Volusia Counties, with tropical storm force winds experienced across much of the remainder of east-central Florida. The strongest winds occurred along the coast from Cape Canaveral in Brevard County to north or Ormond-By-The-Sea in Volusia County, where Category 1-2 winds were likely experienced. Two direct hurricane-related fatalities and one direct injury occurred, in addition to nine indirect deaths. Preliminary damage estimates across east-central Florida exceeded $580 million, with $514 million reported in Volusia County alone.||A storm surge of 3-6 feet affected the beaches from near the Indian River/St. Lucie County line northward to the Volusia/Flagler County line, along with moderate to major beach erosion, with the highest surge (5-6 feet) and most significant erosion occurring north of Daytona Beach. Farther south, a surge of 2-3 feet occurred, along with minor to moderate beach erosion.  ||Rainfall totals reached 7-9 inches across parts of Seminole and Volusia Counties, where widespread flooding of streets and low-lying areas occurred. Elsewhere, rainfall totals were generally 2-6 inches, with isolated, minor flooding of poor drainage areas and standing water on roadways.","As major Hurricane Matthew passed east of the Treasure Coast during the early morning hours of October 7, several hours of frequent wind gusts to minimal tropical storm force impacted Osceola County. No structural damage was reported, with only minor damage to trees and vegetation. Up to 5,900 customers were without power at the height of the storm.",CSV
